季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,11.3,4.06,6.74,5.01
2020Q4,10.2,3.26,5.76,4.29
2020Q3,9.31,3.64,6.86,5.08
2020Q2,8.33,2.91,5.62,4.28
2020Q1,8.62,2.52,4.92,4.02
2019Q4,7.94,1.85,3.67,3.11
2019Q3,7.45,2.56,5.28,4.44
2019Q2,6.78,1.65,3.76,3.13
2019Q1,7.17,1.99,4.94,4.23
2018Q4,6.68,1.4,3.64,3.15
2018Q3,6.34,1.31,3.51,2.97
2018Q2,6.02,1.53,4.17,3.49
2018Q1,6.13,1.7,4.7,4.1
2017Q4,5.71,0.81,2.28,1.99
2017Q3,5.52,1.88,5.65,4.7
2017Q2,5.09,1.71,5.28,4.22
2016Q4,5.32,7.34,22.63,18.64
