年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,35.89,0.39,1.87,1.83,0.0
2019,28.11,-0.73,-5.96,-0.45,0.0
2018,47.06,0.16,0.89,1.39,0.1
2017,53.93,0.75,4.49,2.58,0.2
2016,57.87,1.46,8.03,3.71,0.4
2015,33.85,-0.56,-5.54,-1.03,0.0
2014,53.01,0.74,3.25,2.28,0.2
2013,47.26,0.47,1.23,1.43,0.2
