季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,3.37,0.87,5.2,4.78
2020Q4,2.65,1.83,13.79,12.49
2020Q3,1.15,-0.31,-2.13,-1.93
2020Q2,1.41,-0.1,-0.59,-0.54
2020Q1,1.48,0.06,0.27,0.24
2019Q4,1.42,5.54,86.61,53.17
2019Q3,-3.12,0.0,0.29,0.1
2019Q2,-3.12,-0.13,-2.49,-0.87
2019Q1,-3.01,0.08,1.57,0.54
2018Q4,-3.07,-0.13,-1.66,-0.57
2018Q3,-2.81,-0.06,-0.85,-0.29
2018Q2,-2.77,-0.16,-2.49,-0.86
2018Q1,-2.51,-0.06,-0.79,-0.27
2017Q4,-2.54,0.01,-0.02,-0.01
2017Q3,-2.55,-0.04,-0.68,-0.23
2017Q2,-2.52,0.56,5.59,1.84
2017Q1,-2.91,-0.02,-0.3,-0.1
2016Q4,-2.86,0.09,1.3,0.4
2016Q3,-2.93,-0.15,-2.5,-0.76
2016Q2,-2.72,-0.16,-2.78,-0.84
2016Q1,-2.6,-0.15,-2.41,-0.74
2015Q4,-2.47,1.08,9.82,2.79
2015Q3,-3.04,-0.21,-3.6,-0.95
2015Q2,-2.9,-0.21,-3.94,-1.06
2015Q1,-2.77,-0.19,-3.38,-0.92
2014Q4,-2.65,-0.7,-12.55,-3.5
2014Q3,-2.24,-0.07,-2.68,-0.76
2014Q2,-2.19,3.47,23.07,5.54
