年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,16.64,6.5,14.04,11.86,5.0
2019,14.39,4.97,11.12,9.78,4.0
2018,14.44,7.71,17.97,16.4,5.0
2017,12.0,7.27,17.59,16.13,5.0
2016,13.99,9.64,23.92,21.69,8.0
2015,13.62,14.89,38.97,34.24,9.0
2014,8.91,11.19,49.64,41.94,7.0
