年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,3.3,10.29,27.22,18.29,9.0
2019,2.15,6.66,21.29,15.6,5.2
2018,1.89,7.36,31.72,22.92,5.0
