年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,10.59,0.92,1.71,1.53,5.0
2019,10.46,6.74,13.7,11.27,5.0
2018,9.36,8.01,21.27,16.22,3.5
