年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,5.96,-0.1,-2.25,-0.79,0.0
2019,5.96,-0.71,-4.35,-2.08,0.0
2018,7.97,0.29,1.8,1.67,0.41
2017,7.54,0.06,0.07,0.58,0.1
2016,7.44,-0.36,-2.48,-0.84,0.0
2015,8.65,0.2,1.15,1.3,0.15
2014,8.99,0.4,2.09,1.9,0.2
2013,9.04,0.12,0.37,0.34,0.41
