年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,20.78,8.03,19.92,15.64,6.3
2019,18.92,7.27,18.16,14.45,6.0
2018,18.01,7.58,19.56,15.24,6.2
2017,16.68,7.71,20.95,15.89,6.1
2016,15.27,7.65,21.59,16.01,6.1
2015,13.78,8.5,27.59,19.26,6.0
2014,11.47,7.53,29.73,20.14,5.61
2013,8.84,5.25,22.66,16.26,4.3
