年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,-1.85,-0.93,-10.39,-4.81,0.0
2019,-0.9,-0.26,-2.73,-1.39,0.0
2018,-0.61,-0.96,-9.04,-7.01,0.0
2017,0.35,0.14,1.23,1.29,0.1
2016,0.65,0.62,5.73,3.78,0.43
2015,0.29,0.3,2.75,2.1,0.15
2014,0.49,0.57,5.35,3.77,0.5
2013,-5.0,-1.46,-20.22,-11.74,0.0
