季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,4.15,1.12,5.19,4.58
2020Q4,3.53,1.12,6.67,5.69
2020Q3,2.94,0.78,5.0,3.95
2020Q2,2.53,0.67,4.21,3.41
2020Q1,3.31,0.4,2.35,2.09
2019Q4,3.09,0.64,3.93,3.45
2019Q3,2.74,0.66,4.18,3.43
2019Q2,2.39,0.69,4.3,3.56
2019Q1,3.1,0.63,3.82,3.39
2018Q4,2.76,0.82,5.32,4.75
2018Q3,2.32,0.6,4.09,3.49
2018Q2,1.99,0.55,3.64,3.12
2018Q1,2.51,0.28,1.8,1.63
2017Q4,2.29,0.45,3.02,2.71
2017Q3,2.05,0.51,3.47,3.02
2017Q2,1.78,0.53,3.64,3.16
2017Q1,2.03,0.37,2.51,2.27
2016Q4,1.84,0.33,2.28,2.07
2016Q3,1.68,0.36,2.6,2.25
2016Q2,1.49,0.28,1.94,1.67
2016Q1,1.96,0.21,1.39,1.24
2015Q4,1.86,0.48,3.27,2.89
2015Q3,1.61,0.42,3.01,2.54
2015Q2,1.39,0.08,0.51,0.43
2015Q1,1.98,0.23,1.48,1.32
2014Q4,2.01,0.47,3.18,2.87
2014Q3,1.87,0.34,2.4,2.05
2014Q2,1.69,0.3,1.98,1.71
