季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,5.38,1.04,4.07,1.37
2020Q4,6.51,2.03,8.78,3.38
2020Q3,5.23,1.29,5.94,2.68
2020Q2,4.37,1.03,5.38,2.39
2020Q1,3.71,0.86,4.13,1.93
2019Q4,5.12,1.57,7.81,3.62
2019Q3,4.14,0.95,4.89,2.04
2019Q2,3.53,0.81,4.02,1.72
2019Q1,4.87,0.63,2.97,1.32
2018Q4,4.48,1.01,5.11,2.19
2018Q3,3.83,0.76,3.98,1.66
2018Q2,3.33,0.63,3.05,1.39
2018Q1,5.04,0.68,3.21,1.57
2017Q4,4.6,0.79,3.96,1.86
2017Q3,4.14,1.08,5.52,2.48
2017Q2,3.46,0.85,4.19,1.96
2017Q1,4.81,1.02,4.95,2.34
2016Q4,4.17,0.94,4.8,2.03
2016Q3,3.63,0.41,2.16,0.85
2016Q2,3.38,1.02,5.25,2.2
2016Q1,4.37,0.88,4.48,1.97
2015Q4,3.81,0.86,5.12,2.25
2015Q3,3.26,0.39,2.2,0.99
2015Q2,3.0,0.58,3.41,1.63
2015Q1,3.31,0.44,2.6,1.26
2014Q4,2.98,0.74,4.47,2.05
2014Q3,2.46,0.54,3.48,1.56
2014Q2,2.06,0.38,2.33,1.11
