季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,10.63,1.22,3.39,1.0
2020Q4,9.92,2.31,6.8,1.98
2020Q3,8.63,1.46,4.65,1.32
2020Q2,7.78,0.9,2.79,0.84
2020Q1,9.69,-0.26,-0.77,-0.24
2019Q4,9.84,2.75,8.27,2.46
2019Q3,8.21,1.51,4.77,1.33
2019Q2,7.33,2.61,8.01,2.23
2019Q1,8.54,1.17,3.57,1.05
2018Q4,7.86,2.44,8.06,2.57
2018Q3,6.43,2.1,7.51,2.4
2018Q2,5.21,2.57,9.4,2.94
2018Q1,5.23,1.91,7.3,2.2
2017Q4,4.12,0.67,2.7,0.78
2017Q3,3.75,0.86,3.66,1.04
2017Q2,3.24,0.68,2.81,0.87
2017Q1,4.99,0.91,3.58,1.26
2016Q4,4.46,1.44,5.88,2.24
2016Q3,3.5,1.17,5.0,1.96
2016Q2,2.82,1.06,4.23,1.81
2016Q1,5.12,1.0,3.72,1.73
2015Q4,4.54,1.62,6.79,2.78
2015Q3,3.7,1.72,9.51,3.15
2015Q2,2.81,1.89,11.29,3.51
2015Q1,3.39,1.35,8.48,2.53
2014Q4,2.69,1.53,10.31,2.87
2014Q3,1.93,1.66,12.78,3.22
2014Q2,1.1,2.07,18.96,4.45
