年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,0.22,-0.49,-4.48,-1.89,0.0
2019,0.49,0.57,5.01,2.97,0.45
2018,0.24,0.45,4.0,2.61,0.35
2017,-0.86,0.15,1.3,1.05,0.3
2016,-0.94,0.01,0.11,0.17,0.0
2015,-0.93,0.3,2.62,2.08,0.0
2014,-1.09,-0.77,-6.48,-4.2,0.0
2013,-0.67,-1.9,-14.75,-9.06,0.0
