季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,1.15,-0.2,-1.69,-0.83
2020Q4,1.25,-0.38,-3.25,-1.59
2020Q3,1.46,0.05,0.43,0.2
2020Q2,1.43,-0.14,-1.15,-0.54
2020Q1,1.49,-0.53,-4.31,-2.11
2019Q4,1.77,-0.54,-4.22,-2.13
2019Q3,2.08,-0.13,-0.99,-0.49
2019Q2,2.16,-0.3,-2.18,-1.03
2019Q1,2.6,-0.08,-0.59,-0.3
2018Q4,2.64,6.35,58.05,22.65
2018Q3,-0.49,-0.49,-6.12,-1.54
2018Q2,-0.22,0.18,2.16,0.52
2018Q1,-0.3,-0.22,-2.62,-0.64
2017Q4,-0.44,-0.28,-3.26,-0.85
2017Q3,-0.34,-0.32,-3.6,-0.96
2017Q2,-0.19,0.15,1.67,0.47
2017Q1,-0.26,-0.47,-5.21,-1.61
2016Q4,-0.031,-0.3,-3.21,-1.0
2016Q3,0.15,-0.13,-1.35,-0.4
2016Q2,0.21,0.41,4.24,1.25
2016Q1,0.014,0.22,2.31,0.72
2015Q4,-0.092,-0.2,-2.11,-0.7
2015Q3,0.037,0.33,3.52,1.11
2015Q2,-0.13,0.44,4.77,1.43
2015Q1,-0.34,0.05,0.58,0.18
2014Q4,-0.37,0.03,0.37,0.12
2014Q3,-0.41,0.05,0.55,0.17
2014Q2,-0.44,0.45,5.17,1.53
