季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,59.47,0.65,2.92,1.47
2020Q4,56.41,0.89,4.08,2.02
2020Q3,52.38,0.96,4.59,2.19
2020Q2,47.67,0.72,3.49,1.64
2020Q1,51.05,0.64,3.1,1.47
2019Q4,48.07,0.75,3.67,1.69
2019Q3,44.74,0.81,4.14,1.85
2019Q2,40.96,0.62,3.19,1.44
2019Q1,45.37,0.72,3.76,1.92
2018Q4,42.29,0.77,4.13,2.37
2018Q3,39.06,0.68,3.79,2.13
2018Q2,35.89,0.56,3.12,1.82
2018Q1,40.74,0.6,3.27,1.98
2017Q4,36.62,0.64,3.6,2.11
2017Q3,33.96,0.83,4.94,2.86
2017Q2,30.07,0.65,3.82,2.29
2017Q1,34.06,0.42,2.47,1.52
2016Q4,33.33,0.57,3.37,2.13
2016Q3,31.11,0.54,3.18,2.06
2016Q2,28.48,0.85,4.93,3.28
2016Q1,32.67,0.71,4.06,2.74
2015Q4,29.26,0.64,3.8,2.49
2015Q3,26.69,0.66,4.11,2.64
2015Q2,23.48,0.89,5.47,3.58
2015Q1,27.79,0.55,3.37,2.24
2014Q4,25.13,0.54,3.38,2.18
2014Q3,22.6,0.59,3.84,2.43
2014Q2,19.74,0.48,3.08,1.99
