年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,7.74,1.04,3.71,2.24,1.0
2019,7.26,0.5,1.71,1.49,0.51
2018,9.04,3.85,12.87,7.52,2.0
2017,8.22,3.24,12.14,6.99,2.07
2016,7.62,8.15,18.14,10.0,0.65
2015,3.36,5.13,15.72,8.83,0.21
