年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,43.57,1.18,4.27,2.56,0.5
2019,38.65,0.9,3.16,1.72,0.05
2018,36.23,2.08,8.69,3.98,0.3
2017,29.75,0.07,0.3,0.26,0.2
2016,31.51,0.23,0.92,0.58,0.5
2015,34.55,1.91,7.44,3.66,1.0
2014,30.67,1.25,5.07,2.51,0.63
2013,29.83,2.02,8.55,4.66,1.0
