季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,2.72,0.01,0.04,0.03
2020Q4,3.63,1.01,3.49,2.91
2020Q3,3.24,1.04,3.8,3.09
2020Q2,2.43,1.19,4.55,3.57
2020Q1,1.9,-1.13,-4.2,-3.4
2019Q4,3.18,0.97,3.38,2.82
2019Q3,2.8,0.84,2.97,2.36
2019Q2,2.47,0.35,1.19,0.94
2019Q1,3.25,0.52,1.72,1.42
2018Q4,3.05,-2.23,-6.98,-5.75
2018Q3,3.94,0.78,2.31,1.87
2018Q2,3.63,-1.6,-4.38,-3.61
2018Q1,5.18,5.69,16.53,13.93
2017Q4,2.91,1.1,3.78,3.1
2017Q3,2.46,0.93,3.36,2.66
2017Q2,2.09,0.58,2.08,1.66
2017Q1,2.93,0.44,1.49,1.22
2016Q4,2.75,0.44,1.5,1.22
2016Q3,2.59,0.8,2.75,2.14
2016Q2,2.27,1.01,3.27,2.54
2016Q1,3.04,0.99,3.14,2.55
2015Q4,2.66,1.05,3.4,2.71
2015Q3,2.27,1.37,4.65,3.56
2015Q2,1.74,0.99,3.43,2.66
2015Q1,2.14,0.39,1.32,1.06
2014Q4,2.0,1.01,3.45,2.71
2014Q3,1.63,0.6,2.21,1.67
2014Q2,1.41,0.63,2.25,1.71
