季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,4295.0,4.36,6.51,0.52
2020Q4,3715.0,0.82,1.33,0.11
2020Q3,3602.0,2.24,3.94,0.3
2020Q2,3287.0,0.6,1.26,0.09
2020Q1,3495.0,1.77,3.24,0.23
2019Q4,3263.0,0.88,1.55,0.12
2019Q3,3146.0,1.34,2.52,0.18
2019Q2,2990.0,1.48,3.03,0.21
2019Q1,2980.0,1.05,2.28,0.14
2018Q4,2859.0,-0.22,-0.49,-0.03
2018Q3,2921.0,1.47,3.07,0.2
2018Q2,2770.0,0.87,2.11,0.14
2018Q1,2991.0,1.84,3.82,0.26
2017Q4,2837.0,0.66,1.4,0.1
2017Q3,2754.0,1.73,3.77,0.25
2017Q2,2537.0,1.23,2.83,0.19
2017Q1,2633.0,0.85,2.01,0.13
2016Q4,2527.0,0.71,1.71,0.11
2016Q3,2438.0,1.98,5.24,0.32
2016Q2,2190.0,0.46,1.27,0.08
2016Q1,2384.0,0.65,1.79,0.11
2015Q4,2302.0,0.25,0.66,0.04
2015Q3,2271.0,1.07,3.11,0.19
2015Q2,1788.0,1.83,5.18,0.33
2015Q1,1810.0,1.43,4.03,0.26
2014Q4,1630.0,0.39,1.18,0.07
2014Q3,1573.0,1.11,3.46,0.21
2014Q2,1432.0,1.44,4.5,0.28
