年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,0.35,-0.5,-4.12,-2.34,0.0
2019,0.66,0.39,3.16,2.26,0.0
2018,0.43,0.06,0.45,0.36,0.0
2017,0.4,-1.13,-8.91,-6.12,0.0
2016,1.31,0.3,2.19,1.71,0.32
2015,1.23,0.25,1.72,1.41,0.15
2014,1.08,-0.17,-1.36,-1.01,0.0
2013,1.21,-0.18,-1.38,-1.01,0.0
