年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,-2.29,-1.89,-20.36,-8.88,0.0
2019,-5.74,-1.26,-13.64,-6.94,0.0
2018,-2.33,-0.82,-7.93,-4.6,0.0
2017,-1.92,-0.77,-6.67,-4.13,0.0
2016,1.67,0.6,5.12,3.03,0.56
2015,-0.078,-0.56,-4.84,-1.44,0.0
2014,1.31,-0.9,-7.16,-1.86,0.0
2013,4.78,0.39,2.97,1.48,0.4
