年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,2.7,2.37,14.0,6.89,2.0
2019,2.81,3.36,20.03,9.85,2.5
2018,2.66,3.67,23.0,11.36,3.0
2017,2.13,2.63,17.94,9.19,2.5
2016,1.5,1.38,9.99,5.61,1.2
2015,1.5,1.5,10.6,6.21,1.0
2014,1.51,1.74,12.6,7.73,1.5
2013,1.17,1.08,7.71,5.32,1.0
