年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,19.23,7.19,16.79,7.66,4.0
2019,14.56,7.6,20.72,7.91,1.87
2018,10.88,6.1,17.22,7.73,3.1
2017,11.08,7.32,21.37,11.39,6.35
2016,8.86,5.96,18.27,10.45,4.6
2015,6.65,3.74,11.95,6.78,3.25
2014,6.63,4.27,15.6,8.62,3.85
