季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,1.25,0.02,0.08,0.05
2020Q4,1.24,-0.21,-1.0,-0.64
2020Q3,1.31,-0.05,-0.24,-0.16
2020Q2,1.32,0.88,4.34,2.99
2020Q1,1.06,-0.19,-0.96,-0.68
2019Q4,1.11,0.01,0.03,0.02
2019Q3,1.11,-0.16,-0.77,-0.57
2019Q2,1.16,-0.13,-0.61,-0.46
2019Q1,1.42,-0.01,-0.03,-0.02
2018Q4,1.42,0.16,0.71,0.5
2018Q3,1.38,0.5,2.38,1.58
2018Q2,1.25,0.21,0.94,0.65
2018Q1,1.73,-0.02,-0.09,-0.06
2017Q4,1.73,0.87,4.05,2.47
2017Q3,1.52,0.43,2.09,1.27
2017Q2,1.41,0.26,1.25,0.78
2017Q1,1.84,0.36,1.64,1.05
2016Q4,1.75,0.58,2.62,1.67
2016Q3,1.61,0.66,3.06,1.85
2016Q2,1.44,0.63,2.86,1.69
2016Q1,1.78,0.45,2.0,1.23
2015Q4,1.67,0.89,3.8,2.2
2015Q3,1.47,0.86,4.45,2.12
2015Q2,1.28,0.75,3.98,1.76
2015Q1,1.55,1.1,5.89,3.08
2014Q4,1.31,0.58,3.32,1.99
2014Q3,1.19,0.79,4.76,2.87
2014Q2,1.02,0.51,3.16,1.88
