季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,14.8,-1.06,-4.48,-1.71
2020Q4,15.76,-0.51,-1.3,-0.56
2020Q3,16.24,0.3,1.59,0.8
2020Q2,15.93,0.13,0.18,0.09
2020Q1,16.19,-0.42,-1.92,-0.98
2019Q4,16.58,0.38,1.77,0.99
2019Q3,16.18,-0.66,-2.69,-1.8
2019Q2,16.73,0.11,0.38,0.27
2019Q1,17.74,0.29,1.11,0.78
2018Q4,17.36,0.32,1.26,0.88
2018Q3,19.21,-0.03,-0.12,-0.08
2018Q2,19.24,0.33,1.26,0.85
2018Q1,19.32,0.23,0.91,0.64
2017Q4,13.98,0.13,0.48,0.33
2017Q3,13.87,0.09,0.36,0.24
2017Q2,13.78,0.17,0.66,0.43
2017Q1,14.41,0.01,0.04,0.02
2016Q4,14.54,0.37,1.64,1.07
2016Q3,14.14,0.1,0.38,0.24
2016Q2,14.03,0.28,1.23,0.79
2016Q1,14.99,0.36,1.55,1.06
2015Q4,14.52,4.1,19.18,13.51
2015Q3,9.27,0.1,0.53,0.36
2015Q2,9.13,0.27,1.41,0.98
2015Q1,10.37,0.21,1.08,0.78
2014Q4,10.1,0.14,0.71,0.5
2014Q3,9.93,0.81,4.33,2.96
2014Q2,8.9,0.98,5.49,3.88
