年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,91.88,-0.46,-19.0,-1.78,0.0
2019,103.3,1.24,-30.73,-5.05,0.0
2018,81.2,-4.75,-57.55,-15.95,0.0
2017,185.9,0.03,2.48,2.05,0.0
2016,48.08,-1.03,-5.25,0.36,0.0
2015,69.83,-1.35,-19.49,-3.13,0.0
2014,101.4,0.16,-4.81,0.29,0.0
2013,99.75,-0.7,-8.5,-1.04,0.0
