年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,3.18,5.31,18.75,13.24,5.0
2019,2.91,5.4,19.65,13.84,5.0
2018,2.53,4.87,18.28,12.88,4.5
2017,1.56,4.0,18.23,12.14,4.0
2016,1.84,4.35,21.56,13.9,4.06
