年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,7.16,1.05,8.08,4.56,0.17
2019,6.36,1.0,7.87,5.33,0.7
2018,4.43,0.15,1.58,1.19,0.2
2017,7.22,2.0,15.35,11.69,1.38
2016,3.25,0.5,4.56,3.44,0.35
2015,2.78,0.58,5.17,2.87,0.3
2014,2.57,1.87,17.76,7.63,0.5
2013,-1.34,,,,0.0
2012,-3.35,,,,0.0
