季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,25.41,0.68,2.74,2.08
2020Q4,23.71,0.09,0.37,0.28
2020Q3,23.35,0.25,1.11,0.78
2020Q2,22.72,0.58,2.67,1.85
2020Q1,24.02,0.16,0.69,0.48
2019Q4,23.63,0.2,0.86,0.58
2019Q3,23.17,0.59,2.9,1.93
2019Q2,21.7,0.22,1.11,0.74
2019Q1,22.93,0.39,1.95,1.36
2018Q4,21.96,0.32,1.58,1.1
2018Q3,21.18,0.35,1.79,1.22
2018Q2,20.18,0.11,0.55,0.4
2018Q1,26.5,0.28,1.25,0.99
2017Q4,24.47,0.17,0.76,0.59
2017Q3,23.96,0.5,2.31,1.74
2017Q2,22.72,0.61,2.76,2.03
2017Q1,23.68,2.12,10.08,7.61
2016Q4,18.47,0.13,0.65,0.51
2016Q3,17.97,0.21,1.05,0.76
2016Q2,17.47,0.51,2.53,1.8
2016Q1,21.14,0.3,1.44,1.08
2015Q4,20.39,-0.21,-1.52,-1.13
2015Q3,21.29,0.43,2.82,2.13
2015Q2,19.61,0.43,2.58,2.03
2015Q1,24.03,0.46,2.7,2.23
2014Q4,22.13,0.41,2.49,2.07
2014Q3,20.44,0.33,2.01,1.56
2014Q2,19.09,0.5,2.97,2.27
