年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,8.99,1.7,9.0,4.04,1.5
2019,8.11,1.29,7.0,3.59,1.0
2018,7.43,0.63,3.43,1.89,0.5
2017,7.51,0.91,4.97,2.7,0.7
2016,7.18,0.66,3.59,2.06,0.5
2015,7.08,0.65,3.71,2.02,0.5
2014,7.22,0.97,5.66,2.95,0.6
2013,6.95,0.95,5.65,3.02,0.6
