季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,17.46,0.9,3.05,1.55
2020Q4,16.4,1.25,4.34,2.28
2020Q3,14.94,1.6,5.75,3.25
2020Q2,13.11,1.58,6.38,3.71
2020Q1,14.54,0.61,2.24,1.31
2019Q4,13.82,1.24,4.98,2.88
2019Q3,12.41,1.21,4.71,2.7
2019Q2,10.98,0.9,3.36,1.96
2019Q1,13.05,0.95,3.77,2.15
2018Q4,12.01,1.45,5.75,3.07
2018Q3,10.44,1.09,4.38,2.33
2018Q2,9.27,0.97,3.77,2.18
2018Q1,10.56,0.42,1.88,1.12
2017Q4,10.11,1.28,5.45,3.06
2017Q3,8.75,1.01,4.49,2.49
2017Q2,7.68,0.51,2.4,1.42
2017Q1,10.28,0.5,2.2,1.31
2016Q4,9.76,1.33,5.58,3.21
2016Q3,8.47,1.02,4.59,2.5
2016Q2,7.45,0.85,3.71,1.98
2016Q1,8.57,0.65,2.85,1.57
2015Q4,7.94,1.1,4.84,2.62
2015Q3,7.05,1.24,5.74,3.11
2015Q2,5.83,0.33,1.51,0.84
2015Q1,7.35,0.67,3.09,1.73
2014Q4,6.74,1.5,6.95,3.78
2014Q3,5.38,0.77,3.88,2.14
2014Q2,4.7,0.37,1.76,0.98
