季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,7.6,0.53,1.86,1.04
2020Q4,7.36,0.33,1.18,0.65
2020Q3,7.22,0.02,0.07,0.04
2020Q2,7.21,-0.4,-1.4,-0.81
2020Q1,7.91,0.57,1.99,1.17
2019Q4,7.66,0.02,0.05,0.03
2019Q3,7.65,1.57,5.46,3.03
2019Q2,6.97,1.97,6.98,4.0
2019Q1,6.76,0.61,2.2,1.24
2018Q4,6.5,2.51,9.81,5.05
2018Q3,5.4,2.69,11.51,5.79
2018Q2,4.22,1.73,7.73,4.19
2018Q1,4.29,0.28,1.19,0.65
2017Q4,4.19,-2.47,-10.27,-5.29
2017Q3,5.22,1.83,8.01,3.97
2017Q2,4.42,2.01,9.3,4.52
2017Q1,4.73,1.63,7.3,3.57
2016Q4,4.05,3.58,16.72,7.83
2016Q3,2.62,1.32,6.78,3.23
2016Q2,2.1,1.36,6.22,3.23
2016Q1,2.88,0.99,4.45,2.36
2015Q4,2.52,2.2,10.55,5.26
2015Q3,1.72,2.08,12.25,5.56
2015Q2,0.89,1.6,9.61,3.97
2015Q1,0.31,1.38,9.02,3.87
2014Q4,-0.19,3.65,25.4,13.94
2014Q3,-1.37,0.57,5.32,3.92
2014Q2,-1.57,1.49,18.64,13.41
