年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,8.99,1.73,9.0,4.19,1.3
2019,8.38,1.89,9.71,4.52,0.5
2018,7.76,2.07,11.57,5.38,1.3
2017,6.76,1.69,10.02,4.69,1.2
2016,6.24,1.81,10.95,5.24,1.2
2015,5.44,1.58,9.76,4.67,1.0
2014,5.22,1.57,10.37,4.76,1.3
2013,5.09,2.36,15.7,6.85,0.8
