年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,0.55,1.63,6.41,4.89,1.4
2019,0.76,2.96,12.33,9.77,2.6
2018,0.58,2.26,11.87,9.66,2.0
2017,0.52,2.41,15.29,12.02,2.0
