年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,-10.2,-1.42,-19.19,-6.53,0.0
2019,-7.51,-0.29,-3.82,-0.41,0.0
2018,-9.2,-0.64,-7.82,-1.48,0.0
2017,-7.95,0.11,1.4,1.36,0.0
2016,-8.15,-2.66,-31.25,-2.94,0.0
2015,-51.54,-19.1,-116.92,-30.9,0.0
2014,-21.32,-7.93,-26.85,-10.09,0.0
2013,-2.89,-4.74,-13.3,-5.95,0.0
