季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,33.65,5.24,7.15,5.25
2020Q4,28.83,3.17,4.5,3.24
2020Q3,26.01,4.08,6.13,4.15
2020Q2,22.41,6.15,10.23,6.31
2020Q1,21.75,4.15,7.79,4.55
2019Q4,18.25,3.0,5.76,3.3
2019Q3,15.77,1.84,3.99,2.1
2019Q2,14.26,1.6,3.45,1.79
2019Q1,18.28,1.64,3.2,1.74
2018Q4,16.94,3.36,7.1,3.65
2018Q3,14.27,3.13,7.39,3.48
2018Q2,11.8,2.76,6.57,3.17
2018Q1,12.77,1.87,4.64,2.43
2017Q4,11.31,2.12,5.62,2.9
2017Q3,9.64,1.94,5.54,2.69
2017Q2,8.12,0.78,2.44,1.22
2017Q1,9.75,0.58,1.52,0.87
2016Q4,9.29,1.54,4.07,2.52
2016Q3,8.14,1.08,2.93,1.8
2016Q2,7.3,1.9,4.96,3.18
2016Q1,8.72,2.09,4.84,3.29
2015Q4,7.25,1.6,3.85,2.52
2015Q3,6.15,3.25,8.71,5.32
2015Q2,3.96,1.38,3.44,2.16
2015Q1,6.61,0.25,0.66,0.43
2014Q4,6.44,1.61,3.97,2.49
2014Q3,5.4,2.27,6.42,4.04
2014Q2,3.94,1.0,2.85,1.86
