年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,1.37,4.93,13.74,9.32,3.3
2019,1.07,5.11,16.97,9.73,3.0
2018,0.77,4.72,34.18,12.92,3.0
