季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,8.83,0.82,5.38,3.95
2020Q4,7.59,0.54,3.64,2.49
2020Q3,6.89,0.89,6.27,4.3
2020Q2,5.56,0.47,3.23,2.43
2020Q1,7.49,0.36,2.45,1.91
2019Q4,6.95,0.52,3.58,2.74
2019Q3,6.18,0.47,3.39,2.52
2019Q2,5.47,0.58,4.07,3.07
2019Q1,7.1,0.39,2.69,2.07
2018Q4,6.51,0.36,2.5,1.91
2018Q3,6.03,0.57,4.15,3.15
2018Q2,5.18,0.41,2.93,2.28
2018Q1,6.81,0.53,3.71,2.98
2017Q4,6.01,0.29,2.15,1.72
2017Q3,5.55,0.51,3.54,2.8
2017Q2,4.79,0.56,4.0,3.16
2017Q1,5.78,0.34,2.47,1.98
2016Q4,5.27,0.3,2.24,1.77
2016Q3,4.84,0.37,2.84,2.18
2016Q2,4.29,0.38,2.83,2.18
2016Q1,5.52,0.32,2.39,1.86
2015Q4,5.03,-0.01,-0.08,-0.06
2015Q3,5.11,0.41,3.12,2.42
2015Q2,4.49,0.45,3.41,2.65
2015Q1,5.46,0.37,2.78,2.16
2014Q4,4.9,0.16,1.24,0.96
2014Q3,4.68,0.36,2.77,2.11
2014Q2,4.14,0.52,4.03,3.09
