年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,33.43,3.59,7.21,5.48,2.5
2019,32.71,4.4,9.09,6.67,3.0
2018,31.66,5.99,12.38,8.63,3.5
2017,28.38,4.46,9.43,6.89,3.2
2016,27.84,5.94,12.48,9.78,4.0
2015,25.53,6.32,13.53,10.46,4.0
2014,21.22,4.03,9.1,7.13,2.6
2013,20.04,4.25,10.14,8.02,3.0
