季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,1.48,-0.12,-0.96,-0.59
2020Q4,1.72,0.08,0.55,0.35
2020Q3,1.57,0.35,3.24,2.25
2020Q2,0.88,-0.02,-0.26,-0.19
2020Q1,1.29,-0.15,-1.3,-0.98
2019Q4,1.58,-0.03,-0.49,-0.38
2019Q3,1.64,0.23,1.97,1.49
2019Q2,1.18,0.11,0.95,0.71
2019Q1,1.77,0.03,0.19,0.15
2018Q4,1.72,0.15,0.92,0.69
2018Q3,1.42,0.15,1.33,0.98
2018Q2,1.11,0.09,0.63,0.47
2018Q1,1.64,0.05,0.22,0.16
2017Q4,1.54,-0.05,-0.31,-0.22
2017Q3,1.62,0.29,2.56,1.77
2017Q2,1.03,0.04,0.48,0.33
2017Q1,1.55,0.14,1.12,0.77
2016Q4,1.27,-0.14,-0.92,-0.61
2016Q3,1.56,0.27,2.47,1.61
2016Q2,1.01,0.15,1.34,0.89
2016Q1,1.31,0.12,1.05,0.7
2015Q4,1.06,-0.04,-0.22,-0.15
2015Q3,1.15,0.22,2.28,1.46
2015Q2,0.71,0.07,0.7,0.44
2015Q1,1.6,0.13,0.97,0.62
2014Q4,1.34,0.11,0.69,0.44
2014Q3,1.51,0.27,2.41,1.47
2014Q2,0.96,0.27,2.1,1.26
