季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,41.07,0.4,1.57,1.15
2020Q4,39.85,0.23,0.91,0.67
2020Q3,39.16,0.79,3.32,2.35
2020Q2,36.75,0.61,2.58,1.85
2020Q1,37.95,0.21,0.86,0.64
2019Q4,37.31,0.3,1.21,0.87
2019Q3,36.37,0.56,2.35,1.64
2019Q2,34.66,0.46,1.93,1.38
2019Q1,36.32,0.25,1.0,0.74
2018Q4,35.56,0.26,1.06,0.78
2018Q3,34.72,0.48,2.07,1.46
2018Q2,33.25,0.45,1.88,1.37
2018Q1,37.08,0.28,1.14,0.86
2017Q4,36.01,0.39,1.73,1.27
2017Q3,34.83,0.57,2.56,1.79
2017Q2,33.09,0.45,2.02,1.4
2017Q1,36.29,0.51,2.23,1.61
2016Q4,34.73,0.5,2.2,1.6
2016Q3,33.21,0.55,2.46,1.74
2016Q2,31.53,0.49,2.14,1.53
2016Q1,34.6,0.38,1.61,1.21
2015Q4,33.44,0.25,1.06,0.78
2015Q3,32.61,0.81,3.55,2.41
2015Q2,30.13,0.85,3.7,2.52
2015Q1,33.63,0.35,1.47,1.05
2014Q4,32.57,0.53,2.29,1.61
2014Q3,31.01,0.87,3.97,2.63
2014Q2,28.35,0.64,2.9,1.93
