季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-2.3,0.2,1.77,1.57
2020Q4,-2.46,0.05,0.45,0.4
2020Q3,-2.5,0.05,0.47,0.41
2020Q2,-2.54,0.07,0.65,0.57
2020Q1,-2.6,-0.06,-0.57,-0.5
2019Q4,-2.55,-0.02,-0.21,-0.18
2019Q3,-2.54,0.04,0.41,0.36
2019Q2,-2.58,0.08,0.77,0.67
2019Q1,-2.67,-0.06,-0.59,-0.53
2018Q4,-2.62,-0.1,-0.92,-0.83
2018Q3,-2.58,-0.06,-0.56,-0.51
2018Q2,-2.53,0.01,0.14,0.12
2018Q1,-2.63,-0.2,-1.9,-1.71
2017Q4,-3.21,-0.11,-0.98,-0.88
2017Q3,-3.19,-0.1,-0.96,-0.86
2017Q2,-3.11,-0.08,-0.72,-0.64
2017Q1,-3.04,-0.43,-3.96,-3.54
2016Q4,-2.69,0.02,0.14,0.12
2016Q3,-2.67,-0.22,-1.99,-1.79
2016Q2,-2.49,-0.19,-1.61,-1.46
2016Q1,-2.74,-0.33,-2.8,-2.5
2015Q4,-2.47,-0.31,-2.56,-2.27
2015Q3,-2.21,0.04,0.34,0.3
2015Q2,-2.25,-0.33,-2.64,-2.34
2015Q1,-1.97,-0.28,-2.22,-2.0
2014Q4,-1.72,-0.84,-6.36,-5.76
2014Q3,-0.97,-0.3,-2.13,-1.94
2014Q2,-0.72,0.44,3.05,2.82
