年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,469.5,14.85,8.09,6.15,2.0
2019,420.4,16.52,15.77,10.54,5.0
2018,389.6,13.55,41.58,22.15,5.5
2017,360.4,15.15,64.83,35.25,4.0
2016,235.0,8.4,27.1,16.06,0.79
2015,176.1,8.57,11.0,9.0,1.6
2014,158.0,8.0,7.79,7.02,6.0
2013,518.2,54.85,116.54,95.84,5.0
