年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,42.95,7.02,14.47,6.03,6.5
2019,40.0,5.61,11.9,5.3,5.0
2018,36.9,4.35,9.43,4.3,3.5
2017,35.15,2.81,6.08,2.87,2.5
2016,35.45,3.21,6.56,3.09,3.0
2015,35.9,4.64,9.12,4.18,3.5
2014,36.54,6.09,12.28,5.34,5.0
2013,34.88,5.5,11.6,5.2,5.0
