季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,398.6,0.2,0.92,0.62
2020Q4,392.0,0.19,0.89,0.6
2020Q3,386.0,-0.17,-0.6,-0.41
2020Q2,390.2,0.14,0.66,0.46
2020Q1,395.4,0.0,0.0,0.0
2019Q4,394.1,0.21,0.9,0.64
2019Q3,388.1,0.06,0.27,0.19
2019Q2,386.3,0.23,0.95,0.7
2019Q1,406.9,0.11,0.46,0.34
2018Q4,403.7,0.12,0.46,0.35
2018Q3,400.5,0.61,2.47,1.9
2018Q2,384.0,0.45,1.87,1.44
2018Q1,371.8,0.41,1.74,1.33
2017Q4,352.3,0.48,1.9,1.42
2017Q3,340.7,0.27,1.09,0.78
2017Q2,334.4,1.28,5.51,3.8
2017Q1,304.5,0.57,2.55,1.72
2016Q4,291.2,-0.19,-0.87,-0.58
2016Q3,296.5,-0.01,-0.02,-0.02
2016Q2,296.6,-0.3,-1.35,-0.93
2016Q1,303.6,-0.31,-1.37,-0.95
2015Q4,310.8,-0.02,-0.11,-0.08
2015Q3,311.6,-0.17,-0.72,-0.52
2015Q2,315.4,0.15,0.65,0.46
2015Q1,311.9,0.08,0.34,0.24
2014Q4,310.1,-0.45,-1.96,-1.4
2014Q3,320.5,-0.12,-0.49,-0.37
2014Q2,323.1,0.79,3.41,2.58
