年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,7.23,0.29,1.39,1.03,0.25
2019,7.17,0.24,1.13,0.84,0.21
2018,7.21,0.29,1.39,1.03,0.3
2017,7.15,0.31,1.48,1.1,0.3
2016,7.14,0.32,1.53,1.14,0.3
2015,7.26,0.25,1.16,0.87,0.5
2014,7.55,1.02,4.78,3.56,0.7
2013,7.08,0.3,1.46,1.09,0.3
