季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,4.94,0.22,1.18,0.86
2020Q4,4.82,0.15,0.82,0.59
2020Q3,4.74,0.14,0.78,0.55
2020Q2,4.66,0.28,1.52,1.06
2020Q1,5.06,0.46,2.4,1.69
2019Q4,4.8,0.38,2.01,1.42
2019Q3,4.6,0.29,1.56,1.09
2019Q2,4.44,0.37,1.98,1.39
2019Q1,4.57,0.24,1.29,0.91
2018Q4,4.44,0.11,0.61,0.42
2018Q3,4.35,0.28,1.56,1.05
2018Q2,4.19,0.18,0.99,0.68
2018Q1,4.54,0.17,0.89,0.63
2017Q4,4.42,0.29,1.56,1.1
2017Q3,4.26,0.42,2.35,1.62
2017Q2,4.02,0.34,1.92,1.32
2017Q1,4.28,0.38,2.12,1.48
2016Q4,4.07,0.45,2.56,1.81
2016Q3,3.82,0.37,2.13,1.49
2016Q2,3.61,0.29,1.65,1.15
2016Q1,3.79,0.16,0.93,0.64
2015Q4,3.7,0.03,0.15,0.11
2015Q3,3.72,0.32,1.84,1.26
2015Q2,3.53,0.23,1.3,0.89
2015Q1,3.84,0.11,0.64,0.44
2014Q4,3.78,0.05,0.29,0.2
2014Q3,3.77,0.51,2.91,1.93
2014Q2,3.49,0.41,2.24,1.47
