年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,889.3,3.01,8.7,1.47,1.7
2019,851.8,3.5,10.32,1.84,2.05
2018,789.3,3.37,10.77,1.67,2.0
2017,727.2,3.04,10.19,1.47,1.8
2016,665.4,2.89,9.48,1.4,1.5
2015,616.8,2.98,10.09,1.54,1.5
2014,574.3,2.87,10.13,1.54,1.5
