季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,7.77,-0.11,-0.52,-0.34
2020Q4,7.88,0.69,3.83,2.48
2020Q3,7.2,0.68,4.03,2.53
2020Q2,6.52,0.13,0.52,0.34
2020Q1,7.39,-0.04,-0.2,-0.14
2019Q4,7.43,0.89,4.13,3.12
2019Q3,6.53,-0.12,-0.58,-0.45
2019Q2,6.65,-0.21,-1.0,-0.87
2019Q1,8.87,-0.15,-0.64,-0.6
2018Q4,9.02,-0.05,-0.23,-0.21
2018Q3,9.06,-0.02,-0.13,-0.11
2018Q2,9.08,1.63,7.3,6.17
2018Q1,9.71,2.18,8.92,7.26
2017Q4,7.58,1.5,6.31,4.93
2017Q3,6.17,0.34,2.82,2.12
2017Q2,5.83,0.25,1.56,1.19
2017Q1,7.73,0.66,5.5,4.29
2016Q4,7.16,1.59,11.73,7.99
2016Q3,5.84,1.79,9.92,5.77
2016Q2,4.36,0.92,4.77,2.82
2016Q1,4.43,-0.05,-0.26,-0.16
2015Q4,4.47,0.1,0.5,0.32
2015Q3,4.39,0.0,-0.03,-0.02
2015Q2,4.4,-0.11,-0.56,-0.41
2015Q1,5.73,0.72,3.5,2.58
2014Q4,5.14,0.04,0.19,0.13
2014Q3,5.1,0.83,4.22,3.07
2014Q2,4.41,0.94,4.84,3.59
