季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,52.15,3.38,15.43,9.5
2020Q4,35.49,9.86,68.09,35.72
2020Q3,-13.06,-0.08,-0.26,-0.11
2020Q2,-12.66,-0.22,-1.99,-0.84
2020Q1,-11.57,0.01,0.78,0.34
2019Q4,-11.62,0.01,0.57,0.25
2019Q3,-11.16,0.03,0.75,0.33
2019Q2,-11.31,0.02,0.54,0.24
2019Q1,-11.41,0.03,0.41,0.18
2018Q4,-11.54,0.02,0.24,0.11
2018Q3,-11.25,0.03,0.39,0.18
2018Q2,-11.38,0.04,0.53,0.25
2018Q1,-11.55,0.06,0.84,0.4
2017Q4,-12.07,0.0,-0.09,-0.04
2017Q3,-11.69,0.04,0.38,0.17
2017Q2,-11.87,0.03,0.32,0.13
2017Q1,-11.99,0.04,0.37,0.15
2016Q4,-12.17,0.06,0.53,0.21
2016Q3,-11.95,0.07,0.75,0.31
2016Q2,-12.3,0.13,1.43,0.56
2016Q1,-12.9,0.15,1.89,0.71
2015Q4,-13.62,-0.8,-9.55,-3.71
2015Q3,-9.11,3.47,48.07,16.75
2015Q2,-26.25,-0.12,-3.23,-0.73
2015Q1,-37.94,-0.76,-22.91,-4.17
2014Q4,-34.18,-1.42,-32.82,-7.63
2014Q3,-26.82,-0.76,-14.18,-3.99
2014Q2,-23.04,-0.15,-2.62,-0.76
