年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,25.01,1.68,6.73,5.63,1.0
2019,25.63,2.45,9.87,7.95,2.0
2018,23.42,1.75,7.04,5.63,1.38
2017,25.56,4.79,19.66,15.43,3.0
2016,20.84,3.8,16.75,12.62,2.5
2015,17.14,2.4,10.88,7.78,2.0
2014,17.39,3.56,16.77,11.4,2.5
2013,14.17,3.4,17.27,11.27,2.0
