年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,28.08,1.49,4.45,2.76,1.4
2019,29.03,2.84,9.39,4.32,1.8
2018,24.85,1.6,5.48,2.43,1.2
2017,21.96,0.13,0.25,0.14,0.8
2016,23.78,0.24,0.63,0.31,0.8
2015,26.12,2.68,8.7,4.31,1.1
2014,23.15,3.38,12.44,5.73,1.5
2013,16.47,1.26,5.34,2.61,0.8
