季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,10.41,0.74,2.55,1.45
2020Q4,9.3,0.68,2.39,1.36
2020Q3,8.3,1.28,4.68,2.5
2020Q2,6.39,0.68,2.42,1.29
2020Q1,9.66,0.74,2.58,1.4
2019Q4,8.74,0.76,2.73,1.43
2019Q3,7.58,1.08,3.99,1.98
2019Q2,6.04,0.81,2.98,1.42
2019Q1,7.01,0.73,2.6,1.11
2018Q4,5.93,0.64,2.34,0.98
2018Q3,5.0,0.57,2.14,0.95
2018Q2,4.16,0.63,2.13,1.03
2018Q1,7.53,0.53,1.64,0.88
2017Q4,6.74,0.93,3.14,1.67
2017Q3,5.27,0.58,1.84,0.92
2017Q2,4.42,0.56,1.77,0.85
2017Q1,3.6,0.3,0.87,0.43
2016Q4,3.14,-0.12,-0.79,-0.41
2016Q3,3.33,-0.22,-0.94,-0.5
2016Q2,3.65,-0.38,-1.54,-0.77
2016Q1,6.67,-0.66,-2.34,-1.23
2015Q4,7.53,-0.14,-0.81,-0.47
2015Q3,7.75,0.47,1.13,0.66
2015Q2,7.13,1.22,3.13,1.81
2015Q1,8.32,0.78,2.0,1.15
2014Q4,7.31,1.21,2.98,1.75
2014Q3,6.23,0.96,2.97,1.8
2014Q2,5.42,0.94,2.28,1.4
