年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,1.09,2.45,13.43,11.31,2.0
2019,0.95,2.19,13.64,11.95,1.9
2018,0.88,2.28,16.08,13.72,1.85
2017,0.87,2.4,17.11,14.09,1.8
