年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,4.55,2.65,6.26,4.15,2.1
2019,4.3,2.31,5.16,3.75,1.9
2018,4.41,3.74,9.45,6.79,2.6
2017,4.17,5.29,14.49,10.62,3.17
2016,3.13,4.2,12.24,9.24,2.56
2015,2.71,5.11,15.15,11.47,3.08
2014,1.79,4.43,15.89,10.65,2.4
2013,0.67,4.3,,,0.0
