季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,5.74,0.28,1.21,0.76
2020Q4,5.55,0.42,1.89,1.15
2020Q3,5.27,0.05,0.22,0.13
2020Q2,5.23,0.1,0.44,0.29
2020Q1,7.87,0.56,2.19,1.56
2019Q4,7.5,1.41,5.7,4.02
2019Q3,6.56,0.82,3.38,2.24
2019Q2,6.01,1.14,4.46,3.03
2019Q1,7.11,1.03,3.97,2.85
2018Q4,6.43,1.04,4.24,2.98
2018Q3,5.75,1.12,4.78,3.18
2018Q2,5.01,1.7,7.11,4.67
2018Q1,5.2,0.91,3.91,2.72
2017Q4,4.61,0.95,4.14,2.99
2017Q3,4.02,0.56,2.66,1.9
2017Q2,3.65,1.0,4.91,3.46
2017Q1,4.08,0.8,4.06,2.83
2016Q4,3.62,0.33,1.65,1.12
2016Q3,3.43,0.72,3.86,2.37
2016Q2,2.61,0.75,4.25,2.36
2016Q1,2.18,0.76,4.44,2.39
2015Q4,1.74,2.91,17.38,9.21
2015Q2,0.99,0.72,,
2014Q4,0.45,1.62,10.51,5.43
2013Q4,3.77,,,
