年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,3.34,2.43,18.05,8.15,3.0
2019,4.42,6.88,26.78,13.91,6.1
2018,5.36,13.11,46.53,23.12,10.0
2017,3.84,10.26,48.06,23.84,8.0
2016,2.89,10.22,44.42,21.57,6.0
2015,2.21,10.16,53.58,24.82,8.0
2014,1.04,4.71,30.02,15.71,4.0
2013,0.056,0.89,5.9,3.81,0.0
