年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,6.96,-4.88,-20.53,-18.6,0.0
2019,20.09,-2.39,-8.64,-8.01,0.0
2018,26.51,-7.02,-21.22,-19.61,0.0
2017,45.47,0.68,1.84,1.66,0.0
2016,43.84,1.53,4.03,3.63,0.01
2015,41.07,1.5,3.83,3.4,0.3
2014,38.24,4.54,11.96,9.4,0.04
2013,34.07,6.44,15.53,11.2,0.8
2012,29.96,8.03,22.6,17.52,3.6
2011,21.88,9.36,29.43,24.36,3.52
