年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,0.58,-2.89,-10.21,-8.55,0.0
2019,2.4,-1.16,-3.74,-3.19,0.0
2018,3.43,2.02,6.01,5.11,0.8
2017,2.4,0.09,0.2,0.28,0.0
2016,3.3,3.66,9.99,7.45,2.0
2015,2.86,3.4,8.59,6.6,2.56
2014,2.01,0.48,-8.73,-7.24,1.4
2013,3.18,4.63,17.69,14.9,3.5
2012,2.54,,,,0.0
