季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,0.28,0.14,1.22,1.15
2020Q4,0.77,0.07,0.62,0.58
2020Q3,0.71,-0.25,-2.24,-2.09
2020Q2,0.92,0.18,1.87,1.66
2020Q1,0.74,-0.19,-1.66,-1.41
2019Q4,0.99,-0.04,-0.4,-0.36
2019Q3,1.03,0.04,0.32,0.3
2019Q2,1.05,-0.16,-1.47,-1.4
2019Q1,1.27,0.22,1.78,1.71
2018Q4,1.05,0.13,1.1,0.93
2018Q3,1.43,-0.22,-1.74,-1.47
2018Q2,1.63,-0.11,-0.92,-0.87
2018Q1,2.18,0.19,1.52,1.46
2017Q4,1.24,0.19,1.44,1.33
2017Q3,0.99,0.26,1.88,1.74
2017Q2,0.69,-0.14,-1.02,-0.97
2017Q1,0.98,0.38,2.85,2.57
2016Q4,0.53,0.05,0.37,0.3
2016Q3,0.48,0.29,2.67,1.93
2016Q2,0.18,0.05,0.49,0.35
2016Q1,0.13,0.21,2.04,1.4
2015Q4,-0.096,-0.45,-4.37,-2.92
2015Q3,0.36,-0.19,-1.74,-1.19
2015Q2,0.56,-0.17,-1.49,-1.01
2015Q1,0.88,-0.16,-1.36,-0.9
2014Q4,1.05,-0.13,-1.15,-0.75
2014Q3,1.17,-0.06,-0.47,-0.3
2014Q2,1.23,0.06,0.48,0.32
