季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,5.48,0.06,0.2,0.13
2020Q4,5.45,0.08,0.28,0.19
2020Q3,5.42,0.18,0.65,0.45
2020Q2,5.33,0.23,0.85,0.63
2020Q1,5.53,0.27,1.0,0.79
2019Q4,5.41,0.51,1.91,1.55
2019Q3,5.17,0.32,1.21,0.91
2019Q2,5.02,0.35,1.25,0.97
2019Q1,6.25,0.34,1.16,0.97
2018Q4,6.09,1.25,4.36,3.6
2018Q3,5.51,1.23,4.46,3.41
2018Q2,4.93,0.9,3.15,2.4
2018Q1,5.92,1.37,4.66,3.74
2017Q4,5.28,1.43,5.1,4.11
2017Q3,4.62,1.65,6.23,4.76
2017Q2,3.85,1.56,5.82,4.47
2017Q1,4.52,1.35,4.93,4.03
2016Q4,3.89,1.2,4.6,3.77
2016Q3,3.33,1.5,6.03,4.77
2016Q2,2.64,0.68,2.71,2.18
2016Q1,3.49,0.5,2.27,1.88
2015Q4,3.26,0.88,4.76,3.71
2015Q3,2.88,0.84,4.87,3.52
2015Q2,2.53,0.82,4.63,3.38
2015Q1,3.24,0.83,4.61,3.59
2014Q4,2.89,0.87,5.08,4.06
2014Q3,2.47,1.09,6.71,5.09
2014Q2,2.01,0.93,5.72,4.3
