季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,93.48,0.62,3.11,2.09
2020Q4,87.83,0.74,3.95,2.61
2020Q3,81.28,1.05,5.87,3.83
2020Q2,71.77,1.08,5.91,3.87
2020Q1,86.26,0.67,3.53,2.38
2019Q4,80.16,1.07,5.98,4.03
2019Q3,70.67,1.15,6.7,4.47
2019Q2,60.27,0.67,3.83,2.62
2019Q1,77.04,0.87,4.83,3.36
2018Q4,69.15,0.85,5.04,3.4
2018Q3,61.47,1.19,7.32,4.78
2018Q2,50.66,0.39,2.31,1.53
2018Q1,65.89,0.82,4.8,3.27
2017Q4,58.33,0.73,4.65,3.13
2017Q3,51.96,0.77,5.12,3.32
2017Q2,44.93,0.23,1.54,0.99
2017Q1,60.4,0.65,4.08,2.72
2016Q4,54.5,0.81,5.07,3.32
2016Q3,47.84,0.7,4.59,3.0
2016Q2,41.71,0.53,3.07,2.11
2016Q1,58.94,1.11,6.33,4.33
2015Q4,50.22,0.76,4.52,3.01
2015Q3,44.92,0.97,6.77,4.49
2015Q2,36.46,0.52,3.02,2.05
2015Q1,51.45,1.27,7.33,5.03
2014Q4,42.32,0.71,4.41,3.01
2014Q3,37.46,0.98,6.37,4.28
2014Q2,30.45,0.46,2.96,2.04
