季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,143.9,0.31,1.58,0.12
2020Q4,133.7,0.27,1.64,0.13
2020Q3,120.3,0.28,1.91,0.14
2020Q2,108.8,0.21,1.84,0.14
2020Q1,125.9,0.13,0.67,0.05
2019Q4,126.8,0.26,1.6,0.13
2019Q3,115.0,0.35,1.87,0.15
2019Q2,104.3,0.09,1.41,0.11
2019Q1,119.9,0.26,1.4,0.11
2018Q4,112.2,0.22,1.18,0.09
2018Q3,108.0,0.32,1.86,0.15
2018Q2,97.92,0.25,1.65,0.14
2018Q1,108.6,0.23,1.3,0.11
2017Q4,102.5,0.28,1.7,0.13
2017Q3,95.21,0.28,1.99,0.14
2017Q2,87.85,0.24,1.71,0.12
2017Q1,93.35,0.25,1.84,0.12
2016Q4,86.73,0.24,1.7,0.12
2016Q3,80.61,0.3,2.23,0.15
2016Q2,72.67,0.22,1.62,0.11
2016Q1,77.4,0.25,1.86,0.13
2015Q4,70.88,0.34,2.56,0.17
2015Q3,62.6,0.34,2.62,0.17
2015Q2,53.78,0.24,1.92,0.13
2015Q1,68.54,0.28,2.23,0.15
2014Q4,61.27,0.31,2.39,0.16
2014Q3,54.37,0.33,2.63,0.17
2014Q2,46.32,0.33,2.76,0.18
