季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,5.08,0.71,1.67,1.26
2020Q4,8.63,2.27,5.95,4.72
2020Q3,7.07,3.01,8.52,6.51
2020Q2,5.01,2.18,6.52,4.68
2020Q1,3.51,0.57,1.62,1.16
2019Q4,5.52,1.05,2.9,2.08
2019Q3,4.87,1.03,3.0,1.88
2019Q2,4.24,1.41,4.84,3.05
2019Q1,5.64,0.84,2.68,1.89
2018Q4,5.14,0.73,2.37,1.65
2018Q3,4.71,1.36,4.85,3.23
2018Q2,3.92,0.75,2.5,1.77
2018Q1,5.87,1.66,5.43,4.07
2017Q4,4.9,2.09,7.57,5.01
2017Q3,3.72,0.01,0.03,0.02
2017Q2,3.72,1.33,5.29,3.47
2017Q1,5.74,1.58,5.84,4.43
2016Q4,4.86,1.98,7.51,5.69
2016Q3,3.77,1.17,4.7,3.57
2016Q2,3.13,1.48,5.81,4.64
2016Q1,4.72,1.48,5.18,4.35
2015Q4,3.96,1.51,5.65,4.68
2015Q3,3.98,1.18,4.81,3.81
2015Q2,3.32,0.96,3.46,2.85
2015Q1,5.34,1.41,4.62,3.99
2014Q4,4.63,1.41,4.92,4.12
2014Q3,3.91,1.3,4.9,3.9
2014Q2,3.26,1.31,4.84,3.9
